Site,Plot,Timepoint,Date,Location,Commenter,Species,Common,Taxa,MaxN,Phase,Sex,Size,Universe,Hour,Hrinmin...15,Min...16,Sec...17,SecinM...18,Time(min),Visibility,Complexity,Hr,Hrinmin...23,Min...24,Sec...25,SecinM...26,ST,DifT,TL,Flipped,TBF,Season,Notes,Rating,Family,L
TAM37,15,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,8,A,0,8,1,0,0,3,31,0.516666667,3.516666667,Fair,High,0,0,3,24,0.4,3.4,0.116666667,68.93,N,68.93,SUMMER,NA,3,Lutjanidae,490
TAM37,15,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,10,A,0,8,1,0,0,4,0,0,4,Fair,High,0,0,3,24,0.4,3.4,0.6,68.93,N,68.93,SUMMER,NA,3,Lutjanidae,490
TAM37,15,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,12,A,0,8,1,0,0,4,31,0.516666667,4.516666667,Fair,High,0,0,3,24,0.4,3.4,1.116666667,68.93,N,68.93,SUMMER,NA,3,Lutjanidae,490
TAM37,15,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,15,A,0,8,1,0,0,5,40,0.666666667,5.666666667,Fair,High,0,0,3,24,0.4,3.4,2.266666667,68.93,N,68.93,SUMMER,NA,3,Lutjanidae,490
TAM43,4,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,8,A,0,6,0,0,0,3,33,0.55,3.55,Good,High,0,0,3,29,0.483333333,3.483333333,0.066666667,88.23,N,88.23,SUMMER,NA,3,Lutjanidae,490
TAM43,4,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,12,A,0,6,1,0,0,4,31,0.516666667,4.516666667,Good,High,0,0,3,29,0.483333333,3.483333333,1.033333333,88.23,N,88.23,SUMMER,NA,3,Lutjanidae,490
TAM43,2,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,3,A,0,8,1,0,0,3,35,0.583333333,3.583333333,Good,High,0,0,3,34,0.566666667,3.566666667,0.016666667,112.57,N,112.57,SUMMER,NA,2,Lutjanidae,490
TAM43,2,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,5,A,0,8,1,0,0,5,12,0.2,5.2,Good,High,0,0,3,34,0.566666667,3.566666667,1.633333333,112.57,N,112.57,SUMMER,NA,2,Lutjanidae,490
TAM43,2,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,6,A,0,8,1,0,0,13,23,0.383333333,13.38333333,Good,High,0,0,3,34,0.566666667,3.566666667,9.816666667,112.57,N,112.57,SUMMER,NA,2,Lutjanidae,490
TAM43,2,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,6,A,0,8,1,0,0,20,22,0.366666667,20.36666667,Good,High,0,0,3,34,0.566666667,3.566666667,16.8,112.57,N,112.57,SUMMER,NA,2,Lutjanidae,490
TAM43,2,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,7,A,0,8,1,0,0,20,31,0.516666667,20.51666667,Good,High,0,0,3,34,0.566666667,3.566666667,16.95,112.57,N,112.57,SUMMER,NA,2,Lutjanidae,490
TAM43,3,0120210828.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,7,A,0,8,1,0,0,3,40,0.666666667,3.666666667,Fair,High,0,0,3,39,0.65,3.65,0.016666667,83.1,N,83.1,SUMMER,NA,3,Lutjanidae,490
TAM43,3,0120210828.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,8,A,0,8,1,0,0,10,35,0.583333333,10.58333333,Fair,High,0,0,3,39,0.65,3.65,6.933333333,83.1,N,83.1,SUMMER,NA,3,Lutjanidae,490
TAM43,3,0120210828.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,11,A,0,8,1,0,0,17,34,0.566666667,17.56666667,Fair,High,0,0,3,39,0.65,3.65,13.91666667,83.1,N,83.1,SUMMER,NA,3,Lutjanidae,490
TAM43,3,0120210828.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,15,A,0,8,1,0,0,26,5,0.083333333,26.08333333,Fair,High,0,0,3,39,0.65,3.65,22.43333333,83.1,N,83.1,SUMMER,NA,3,Lutjanidae,490
TAM45,90,1,20211023,T,ChristineNation,OC,Yellowtail,Snapper,11,A,0,8,1,0,0,3,24,0.4,3.4,Good,High,0,0,3,22,0.366666667,3.366666667,0.033333333,90,N,90,FALL,NA,3,Lutjanidae,490
TAM45,90,1,20211023,T,ChristineNation,OC,Yellowtail,Snapper,15,A,0,8,1,0,0,3,26,0.433333333,3.433333333,Good,High,0,0,3,22,0.366666667,3.366666667,0.066666667,90,N,90,FALL,NA,3,Lutjanidae,490
TAM45,90,1,20211023,T,ChristineNation,OC,Yellowtail,Snapper,21,A,0,8,1,0,0,3,40,0.666666667,3.666666667,Good,High,0,0,3,22,0.366666667,3.366666667,0.3,90,N,90,FALL,NA,3,Lutjanidae,490
TAM45,90,1,20211023,T,ChristineNation,OC,Yellowtail,Snapper,28,A,0,8,1,0,0,7,49,0.816666667,7.816666667,Good,High,0,0,3,22,0.366666667,3.366666667,4.45,90,N,90,FALL,NA,3,Lutjanidae,490
TAM45,90,1,20211023,T,ChristineNation,OC,Yellowtail,Snapper,30,A,0,8,1,0,0,17,59,0.983333333,17.98333333,Good,High,0,0,3,22,0.366666667,3.366666667,14.61666667,90,N,90,FALL,NA,3,Lutjanidae,490
MAG17,64,0120210828.mp4,NA,M,MadisonSandquist,CF,Coney,Grouper,1,A,0,8,1,0,0,3,31,0.516666667,3.516666667,Good,Low,0,0,3,29,0.483333333,3.483333333,0.033333333,87.65,N,87.65,SUMMER,NA,2,Epinephelidae,428
MAG45,2,0120211023.mp4,NA,M,ChristineNation,CF,Coney,Grouper,1,A,0,8,1,0,0,9,7,0.116666667,9.116666667,Good,Low,0,0,3,42,0.7,3.7,5.416666667,92.28,N,92.28,FALL,NA,1,Epinephelidae,428
MAG73,11,1,20210828,M,MadisonSandquist,CF,Coney,Grouper,1,A,0,8,1,0,0,9,36,0.6,9.6,Good,Low,0,0,3,32,0.533333333,3.533333333,6.066666667,86.23,Y,12.967,SUMMER,NA,2,Epinephelidae,428
MAG73,11,1,20210828,M,MadisonSandquist,CF,Coney,Grouper,2,A,0,8,0,0,0,11,25,0.416666667,11.41666667,Good,Low,0,0,3,32,0.533333333,3.533333333,7.883333333,86.23,Y,12.967,SUMMER,NA,2,Epinephelidae,428
MAG74,21,1,20211023,M,ChristineNation,CF,Coney,Grouper,1,A,0,8,1,0,0,20,38,0.633333333,20.63333333,Good,Low,0,0,3,27,0.45,3.45,17.18333333,105.13,N,105.13,FALL,NA,1,Epinephelidae,428
TAM35,52,01.mp4,NA,T,NicolasRivas,CF,Coney,Grouper,1,A,0,8,1,0,0,3,10,0.166666667,3.166666667,Good,Low,0,0,3,5,0.083333333,3.083333333,0.083333333,85.47,Y,29.05,FALL,NA,1,Epinephelidae,490
TAM35,52,01.mp4,NA,T,NicolasRivas,CF,Coney,Grouper,2,A,0,8,1,0,0,18,12,0.2,18.2,Good,Low,0,0,3,5,0.083333333,3.083333333,15.11666667,85.47,Y,29.05,FALL,NA,1,Epinephelidae,490
TAM35,52,01.mp4,NA,T,NicolasRivas,CF,Coney,Grouper,3,A,0,6,0,0,0,30,41,0.683333333,30.68333333,Good,Low,0,0,3,5,0.083333333,3.083333333,27.6,85.47,Y,29.05,FALL,NA,1,Epinephelidae,490
MAG12,42,0120210828.mp4,NA,M,MelaniReyes,GG,Graysby,Grouper,1,A,0,6,0,0,0,21,15,0.25,21.25,Fair,Low,0,0,3,24,0.4,3.4,17.85,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG12,42,0120210828.mp4,NA,M,MelaniReyes,GG,Graysby,Grouper,2,A,0,6,0,0,0,21,54,0.9,21.9,Fair,Low,0,0,3,24,0.4,3.4,18.5,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG12,92,0120210828.mp4,NA,M,ChristineNation,GG,Graysby,Grouper,1,A,0,4,1,0,0,6,21,0.35,6.35,Good,Low,0,0,3,24,0.4,3.4,2.95,66.73,N,66.73,SUMMER,NA,2,Epinephelidae,428
MAG12,92,0120210828.mp4,NA,M,ChristineNation,GG,Graysby,Grouper,2,A,0,4,0,0,0,6,39,0.65,6.65,Good,Low,0,0,3,24,0.4,3.4,3.25,66.73,N,66.73,SUMMER,NA,2,Epinephelidae,428
MAG12,3,1,20211022.mp4,M,MadisonSandquist,GG,Graysby,Grouper,1,A,0,6,1?,0,0,8,24,0.4,8.4,Good,Low,0,0,3,51,0.85,3.85,4.55,86.32,N,86.32,FALL,NA,1,Epinephelidae,428
MAG17,64,0120210828.mp4,NA,M,MadisonSandquist,GG,Graysby,Grouper,1,A,0,8,1,0,0,5,8,0.133333333,5.133333333,Good,Low,0,0,3,29,0.483333333,3.483333333,1.65,87.65,N,87.65,SUMMER,NA,2,Epinephelidae,428
MAG38,38,0120210828.mp4,NA,M,MadisonSandquist,GG,Graysby,Grouper,1,A,0,8,0,0,0,9,10,0.166666667,9.166666667,Good,Low,0,0,3,16,0.266666667,3.266666667,5.9,65.43,Y,24.933,SUMMER,NA,2,Epinephelidae,428
MAG38,40,1,20210828.mp4,M,ChristineNation,GG,Graysby,Grouper,1,A,0,6,0?,0,0,8,28,0.466666667,8.466666667,Good,Low,0,0,3,41,0.683333333,3.683333333,4.783333333,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG38,40,1,20210828.mp4,M,ChristineNation,GG,Graysby,Grouper,2,A,0,6,0?,0,0,11,35,0.583333333,11.58333333,Good,Low,0,0,3,41,0.683333333,3.683333333,7.9,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG38,40,1,20210828.mp4,M,ChristineNation,GG,Graysby,Grouper,3,A,0,8,1?,0,0,18,32,0.533333333,18.53333333,Good,Low,0,0,3,41,0.683333333,3.683333333,14.85,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG38,40,1,20210828.mp4,M,ChristineNation,GG,Graysby,Grouper,4,A,0,8,0?,0,0,23,19,0.316666667,23.31666667,Good,Low,0,0,3,41,0.683333333,3.683333333,19.63333333,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG38,40,1,20210828.mp4,M,ChristineNation,GG,Graysby,Grouper,5,A,0,8,1?,0,0,48,18,0.3,48.3,Good,Low,0,0,3,41,0.683333333,3.683333333,44.61666667,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG45,2,0120211023.mp4,NA,M,ChristineNation,GG,Graysby,Grouper,1,A,0,8,1,0,0,3,58,0.966666667,3.966666667,Good,Low,0,0,3,42,0.7,3.7,0.266666667,92.28,N,92.28,FALL,NA,1,Epinephelidae,428
MAG48,95,1,20211022.mp4,M,ChristineNation,GG,Graysby,Grouper,1,A,0,6,0?,0,0,3,52,0.866666667,3.866666667,Good,Low,0,0,3,41,0.683333333,3.683333333,0.183333333,50.95,N,50.95,FALL,NA,2,Epinephelidae,428
MAG48,95,1,20211022.mp4,M,ChristineNation,GG,Graysby,Grouper,2,A,0,6,1?,0,0,14,10,0.166666667,14.16666667,Good,Low,0,0,3,41,0.683333333,3.683333333,10.48333333,50.95,N,50.95,FALL,NA,2,Epinephelidae,428
MAG74,21,1,20211023,M,ChristineNation,GG,Graysby,Grouper,1,A,0,4,1,0,0,3,58,0.966666667,3.966666667,Good,Low,0,0,3,27,0.45,3.45,0.516666667,105.13,N,105.13,FALL,NA,1,Epinephelidae,428
TAM20,69,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,1,A,0,8,1?,0,0,7,15,0.25,7.25,Good,Low,0,0,4,37,0.616666667,4.616666667,2.633333333,88.3,N,88.3,FALL,NA,3,Epinephelidae,490
TAM20,69,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,2,A,0,6,1?,0,0,14,49,0.816666667,14.81666667,Good,Low,0,0,4,37,0.616666667,4.616666667,10.2,88.3,N,88.3,FALL,NA,3,Epinephelidae,490
TAM20,69,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,4,A,0,8,1?,0,0,20,57,0.95,20.95,Good,Low,0,0,4,37,0.616666667,4.616666667,16.33333333,88.3,N,88.3,FALL,NA,3,Epinephelidae,490
TAM23,74,01.mp4,NA,T,MelaniReyes,GG,Graysby,Grouper,1,A,0,6,0,0,0,24,11,0.183333333,24.18333333,Good,Low,0,0,3,7,0.116666667,3.116666667,21.06666667,68.98,N,68.98,FALL,NA,1,Epinephelidae,490
TAM23,74,01.mp4,NA,T,MelaniReyes,GG,Graysby,Grouper,2,A,0,6,0,0,0,25,10,0.166666667,25.16666667,Good,Low,0,0,3,7,0.116666667,3.116666667,22.05,68.98,N,68.98,FALL,NA,1,Epinephelidae,490
TAM26,45,01.mp4,NA,T,MelaniReyes,GG,Graysby,Grouper,1,A,0,6,1,0,0,5,10,0.166666667,5.166666667,Fair,Low,0,0,3,22,0.366666667,3.366666667,1.8,49.75,N,49.75,SUMMER,NA,2,Epinephelidae,490
TAM26,48,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,1,A,0,6,0?,0,0,4,1,0.016666667,4.016666667,Good,Low,0,0,3,41,0.683333333,3.683333333,0.333333333,92.5,N,92.5,FALL,NA,2,Epinephelidae,490
TAM26,48,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,2,A,0,8,1?,0,0,5,43,0.716666667,5.716666667,Good,Low,0,0,3,41,0.683333333,3.683333333,2.033333333,92.5,N,92.5,FALL,NA,2,Epinephelidae,490
TAM26,48,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,3,A,0,6,1?,0,0,12,5,0.083333333,12.08333333,Good,Low,0,0,3,41,0.683333333,3.683333333,8.4,92.5,N,92.5,FALL,NA,2,Epinephelidae,490
TAM26,48,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,3,A,0,6,0?,0,0,40,21,0.35,40.35,Good,Low,0,0,3,41,0.683333333,3.683333333,36.66666667,92.5,N,92.5,FALL,NA,2,Epinephelidae,490
TAM35,52,01.mp4,NA,T,NicolasRivas,GG,Graysby,Grouper,1,A,0,6,0,0,0,23,51,0.85,23.85,Good,Low,0,0,3,5,0.083333333,3.083333333,20.76666667,85.47,Y,29.05,FALL,NA,1,Epinephelidae,490
TAM45,72,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,1,A,0,8,1?,0,0,3,57,0.95,3.95,Good,Low,0,0,3,39,0.65,3.65,0.3,80.68,N,80.68,FALL,NA,2,Epinephelidae,490
TAM45,72,1,20211022.mp4,T,ChristineNation,GG,Graysby,Grouper,2,A,0,6,3?,0,0,6,21,0.35,6.35,Good,Low,0,0,3,39,0.65,3.65,2.7,80.68,N,80.68,FALL,NA,2,Epinephelidae,490
MAG08,74,1,20211023.mp4,M,NicolasRivas,EG,Red_hind,Grouper,1,A,0,8,0,0,0,28,29,0.483333333,28.48333333,Good,Low,0,0,3,30,0.5,3.5,24.98333333,104.73,N,104.73,FALL,NA,2,NA,428
MAG08,74,1,20211023.mp4,M,NicolasRivas,EG,Red_hind,Grouper,2,A,0,8,0?,1,60,2,4,0.066666667,62.06666667,Good,Low,0,0,3,30,0.5,3.5,58.56666667,104.73,N,104.73,FALL,NA,2,Epinephelidae,428
MAG10,5,1,20210828,M,KarenRojas,EG,Red_hind,Grouper,1,A,0,6,0,0,0,11,33,0.55,11.55,good,Low,0,0,3,19,0.316666667,3.316666667,8.233333333,82.6,N,82.6,SUMMER,NA,1,Epinephelidae,428
MAG12,42,0120210828.mp4,NA,M,MelaniReyes,EG,Red_hind,Grouper,1,A,0,6,0,0,0,25,11,0.183333333,25.18333333,Fair,Low,0,0,3,24,0.4,3.4,21.78333333,88.52,N,88.52,SUMMER,NA,2,Epinephelidae,428
MAG12,92,0120210828.mp4,NA,M,ChristineNation,EG,Red_hind,Grouper,1,A,0,4,0,0,0,9,7,0.116666667,9.116666667,Good,Low,0,0,3,24,0.4,3.4,5.716666667,66.73,N,66.73,SUMMER,NA,2,Epinephelidae,428
MAG12,92,0120210828.mp4,NA,M,ChristineNation,EG,Red_hind,Grouper,3,H,0,6,1,0,0,55,17,0.283333333,55.28333333,Good,Low,0,0,3,24,0.4,3.4,51.88333333,66.73,N,66.73,SUMMER,NA,2,Epinephelidae,428
MAG12,3,1,20211022.mp4,M,MadisonSandquist,EG,Red_hind,Grouper,1,A,0,8,0?,0,0,24,21,0.35,24.35,Good,Low,0,0,3,51,0.85,3.85,20.5,86.32,N,86.32,FALL,NA,1,Epinephelidae,428
MAG12,3,1,20211022.mp4,M,MadisonSandquist,EG,Red_hind,Grouper,2,A,0,6,0?,0,0,33,40,0.666666667,33.66666667,Good,Low,0,0,3,51,0.85,3.85,29.81666667,86.32,N,86.32,FALL,NA,1,Epinephelidae,428
MAG17,64,0120210828.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,1,A,0,8,1,0,0,7,47,0.783333333,7.783333333,Good,Low,0,0,3,29,0.483333333,3.483333333,4.3,87.65,N,87.65,SUMMER,NA,2,Epinephelidae,428
MAG17,64,0120210828.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,2,A,0,8,0,0,0,37,25,0.416666667,37.41666667,Good,Low,0,0,3,29,0.483333333,3.483333333,33.93333333,87.65,N,87.65,SUMMER,NA,2,Epinephelidae,428
MAG38,38,0120210828.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,1,A,0,8,0,0,0,3,25,0.416666667,3.416666667,Good,Low,0,0,3,16,0.266666667,3.266666667,0.15,65.43,Y,24.933,SUMMER,NA,2,Epinephelidae,428
MAG38,38,0120210828.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,2,A,0,8,0,0,0,4,28,0.466666667,4.466666667,Good,Low,0,0,3,16,0.266666667,3.266666667,1.2,65.43,Y,24.933,SUMMER,NA,2,Epinephelidae,428
MAG43,38,01.mp4,NA,M,NicolasRivas,EG,Red_hind,Grouper,1,A,0,8,0,0,0,8,15,0.25,8.25,Good,Low,0,0,3,29,0.483333333,3.483333333,4.766666667,82.72,N,82.72,SUMMER,NA,3,Epinephelidae,428
MAG45,1,1,20210828,M,ChristineNation,EG,Red_hind,Grouper,1,A,0,6,0,0,0,14,28,0.466666667,14.46666667,Good,Low,0,0,3,29,0.483333333,3.483333333,10.98333333,80.98,Y,11.733,SUMMER,NA,1,Epinephelidae,428
MAG45,3,1,20210829.mp4,M,ChristineNation,EG,Red_hind,Grouper,1,A,0,6,0?,1,60,7,34,0.566666667,67.56666667,Good,Low,0,0,3,26,0.433333333,3.433333333,64.13333333,88.52,N,88.52,SUMMER,NA,1,Epinephelidae,428
MAG48,95,1,20211022.mp4,M,ChristineNation,EG,Red_hind,Grouper,1,A,0,6,0?,0,0,38,49,0.816666667,38.81666667,Good,Low,0,0,3,41,0.683333333,3.683333333,35.13333333,50.95,N,50.95,FALL,NA,2,Epinephelidae,428
MAG48,95,1,20211022.mp4,M,ChristineNation,EG,Red_hind,Grouper,2,A,0,6,0?,0,0,43,56,0.933333333,43.93333333,Good,Low,0,0,3,41,0.683333333,3.683333333,40.25,50.95,N,50.95,FALL,NA,2,Epinephelidae,428
MAG73,11,1,20210828,M,MadisonSandquist,EG,Red_hind,Grouper,1,A,0,8,0,0,0,5,35,0.583333333,5.583333333,Good,Low,0,0,3,32,0.533333333,3.533333333,2.05,86.23,Y,12.967,SUMMER,NA,2,Epinephelidae,428
MAG74,21,1,20211023,M,ChristineNation,EG,Red_hind,Grouper,1,A,0,6,0,0,0,15,54,0.9,15.9,Good,Low,0,0,3,27,0.45,3.45,12.45,105.13,N,105.13,FALL,NA,1,Epinephelidae,428
MAG74,21,1,20211023,M,ChristineNation,EG,Red_hind,Grouper,2,A,0,6,0,0,0,16,41,0.683333333,16.68333333,Good,Low,0,0,3,27,0.45,3.45,13.23333333,105.13,N,105.13,FALL,NA,1,Epinephelidae,428
MAG74,22,0120211023.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,1,A,0,8,0,0,0,10,47,0.783333333,10.78333333,Good,Low,0,0,4,0,0,4,6.783333333,68.35,N,68.35,FALL,NA,2,Epinephelidae,428
MAG74,22,0120211023.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,2,A,0,8,0,0,0,19,18,0.3,19.3,Good,Low,0,0,4,0,0,4,15.3,68.35,N,68.35,FALL,NA,2,Epinephelidae,428
MAG74,23,0120210828.mp4,NA,M,MadisonSandquist,EG,Red_hind,Grouper,1,A,0,8,1,0,0,7,24,0.4,7.4,Good,Low,0,0,5,0,0,5,2.4,37.27,Y,6.683,SUMMER,NA,1,Epinephelidae,428
TAM01,58,1,NA,T,EvanLindo,EG,Red_hind,Grouper,1,A,0,8,0,0,0,7,45,0.75,7.75,Good,Low,0,0,3,17,0.283333333,3.283333333,4.466666667,60.17,N,60.17,SUMMER,NA,3,Epinephelidae,490
TAM01,58,1,NA,T,EvanLindo,EG,Red_hind,Grouper,2,A,0,8,0,0,0,23,13,0.216666667,23.21666667,Good,Low,0,0,3,17,0.283333333,3.283333333,19.93333333,60.17,N,60.17,SUMMER,NA,3,Epinephelidae,490
TAM01,68,1,NA,T,NicolasRivas,EG,Red_hind,Grouper,1,A,0,6,0,0,0,6,34,0.566666667,6.566666667,Fair,Low,0,0,3,34,0.566666667,3.566666667,3,103.9,N,103.9,SUMMER,NA,1,Epinephelidae,490
TAM20,69,1,20211022.mp4,T,ChristineNation,EG,Red_hind,Grouper,1,A,0,8,0?,0,0,22,22,0.366666667,22.36666667,Good,Low,0,0,4,37,0.616666667,4.616666667,17.75,88.3,N,88.3,FALL,NA,3,Epinephelidae,490
TAM26,45,01.mp4,NA,T,MelaniReyes,EG,Red_hind,Grouper,1,A,0,8,0,0,0,10,39,0.65,10.65,Fair,Low,0,0,3,22,0.366666667,3.366666667,7.283333333,49.75,N,49.75,SUMMER,NA,2,Epinephelidae,490
TAM26,48,1,20211022.mp4,T,ChristineNation,EG,Red_hind,Grouper,1,A,0,0,0?,0,0,6,24,0.4,6.4,Good,Low,0,0,3,41,0.683333333,3.683333333,2.716666667,92.5,N,92.5,FALL,NA,2,Epinephelidae,490
TAM26,48,1,20211022.mp4,T,ChristineNation,EG,Red_hind,Grouper,1,A,0,6,0?,0,0,16,48,0.8,16.8,Good,Low,0,0,3,41,0.683333333,3.683333333,13.11666667,92.5,N,92.5,FALL,NA,2,Epinephelidae,490
TAM45,72,1,20211022.mp4,T,ChristineNation,EG,Red_hind,Grouper,1,A,0,8,1,0,0,4,4,0.066666667,4.066666667,Good,Low,0,0,3,39,0.65,3.65,0.416666667,80.68,N,80.68,FALL,NA,2,Epinephelidae,490
TAM45,72,1,20211022.mp4,T,ChristineNation,EG,Red_hind,Grouper,2,A,0,8,0?,0,0,18,36,0.6,18.6,Good,Low,0,0,3,39,0.65,3.65,14.95,80.68,N,80.68,FALL,NA,2,Epinephelidae,490
MAG08,74,1,20211023.mp4,M,NicolasRivas,GG,Graysby,Grouper,1,A,0,6,1?,0,0,8,28,0.466666667,8.466666667,Good,Low,0,0,3,30,0.5,3.5,4.966666667,104.73,N,104.73,FALL,NA,2,Epinephelidae,428
MAG08,74,1,20211023.mp4,M,NicolasRivas,GG,Graysby,Grouper,2,A,0,8,1?,0,0,16,48,0.8,16.8,Good,Low,0,0,3,30,0.5,3.5,13.3,104.73,N,104.73,FALL,NA,2,Epinephelidae,428
MAG12,3,1,20211022.mp4,M,MadisonSandquist,GG,Graysby,Grouper,2,A,0,8,0,0,0,45,39,0.65,45.65,Good,Low,0,0,3,51,0.85,3.85,41.8,86.32,N,86.32,FALL,NA,1,Epinephelidae,428
MAG17,64,0120210828.mp4,NA,M,MadisonSandquist,GG,Graysby,Grouper,1,A,0,8,1,0,0,27,29,0.483333333,27.48333333,Good,Low,0,0,3,29,0.483333333,3.483333333,24,87.65,N,87.65,SUMMER,NA,2,Epinephelidae,428
MAG38,38,0120210828.mp4,NA,M,MadisonSandquist,GG,Graysby,Grouper,1,A,0,8,1,0,0,20,28,0.466666667,20.46666667,Good,Low,0,0,3,16,0.266666667,3.266666667,17.2,65.43,Y,24.933,SUMMER,NA,2,Epinephelidae,428
MAG48,49,0120210828.mp4,NA,M,NicolasRivas,GG,Graysby,Grouper,1,A,0,6,1,0,0,8,22,0.366666667,8.366666667,Good,Low,0,0,3,29,0.483333333,3.483333333,4.883333333,82.68,Y,81.52,SUMMER,NA,3,Epinephelidae,428
MAG48,49,0120210828.mp4,NA,M,NicolasRivas,GG,Graysby,Grouper,2,A,0,6,1,0,0,53,43,0.716666667,53.71666667,Good,Low,0,0,3,29,0.483333333,3.483333333,50.23333333,82.68,Y,81.52,SUMMER,NA,3,Epinephelidae,428
MAG74,23,0120210828.mp4,NA,M,MadisonSandquist,GG,Graysby,Grouper,1,A,0,8,1,0,0,15,49,0.816666667,15.81666667,Good,Low,0,0,5,0,0,5,10.81666667,37.27,Y,6.683,SUMMER,NA,1,Epinephelidae,428
TAM01,58,1,NA,T,EvanLindo,GG,Graysby,Grouper,1,A,0,8,0,0,0,7,39,0.65,7.65,Good,Low,0,0,3,17,0.283333333,3.283333333,4.366666667,60.17,N,60.17,SUMMER,NA,3,Epinephelidae,490
TAM01,58,1,NA,T,EvanLindo,GG,Graysby,Grouper,2,A,0,8,0,0,0,9,17,0.283333333,9.283333333,Good,Low,0,0,3,17,0.283333333,3.283333333,6,60.17,N,60.17,SUMMER,NA,3,Epinephelidae,490
TAM01,68,1,NA,T,NicolasRivas,GG,Graysby,Grouper,1,A,0,6,0,0,0,6,53,0.883333333,6.883333333,Fair,Low,0,0,3,34,0.566666667,3.566666667,3.316666667,103.9,N,103.9,SUMMER,NA,1,Epinephelidae,490
TAM01,68,1,NA,T,NicolasRivas,GG,Graysby,Grouper,2,A,0,6,1,0,0,58,51,0.85,58.85,Fair,Low,0,0,3,34,0.566666667,3.566666667,55.28333333,103.9,N,103.9,SUMMER,NA,1,Epinephelidae,490
TAM01,68,1,NA,T,NicolasRivas,GG,Graysby,Grouper,3,A,0,6,1,1,60,35,7,0.116666667,95.11666667,Fair,Low,0,0,3,34,0.566666667,3.566666667,91.55,103.9,N,103.9,SUMMER,NA,1,Epinephelidae,490
TAM23,74,01.mp4,NA,T,MelaniReyes,GG,Graysby,Grouper,1,A,0,6,0,0,0,19,18,0.3,19.3,Good,Low,0,0,3,7,0.116666667,3.116666667,16.18333333,68.98,N,68.98,FALL,NA,1,Epinephelidae,490
TAM26,47,01.mp4,NA,T,NicolasRivas,GG,Graysby,Grouper,1,A,0,6,1,0,0,3,44,0.733333333,3.733333333,Good,Low,0,0,3,36,0.6,3.6,0.133333333,67.15,N,67.15,FALL,NA,2,Epinephelidae,490
TAM26,47,01.mp4,NA,T,NicolasRivas,GG,Graysby,Grouper,2,A,0,6,0,0,0,7,13,0.216666667,7.216666667,Good,Low,0,0,3,36,0.6,3.6,3.616666667,67.15,N,67.15,FALL,NA,2,Epinephelidae,490
TAM26,45,01.mp4,NA,T,MelaniReyes,GG,Graysby,Grouper,2,A,0,6,1,0,0,18,15,0.25,18.25,Fair,Low,0,0,3,22,0.366666667,3.366666667,14.88333333,49.75,N,49.75,SUMMER,NA,2,Epinephelidae,490
TAM35,52,01.mp4,NA,T,NicolasRivas,GG,Graysby,Grouper,1,A,0,6,1,0,0,3,47,0.783333333,3.783333333,Good,Low,0,0,3,5,0.083333333,3.083333333,0.7,85.47,Y,29.05,FALL,NA,1,Epinephelidae,490
